(-7,-190)
(177,-155)
(145,-161)
(13,-186)
(76,-174)
(143,-161)
(106,-168)
(132,-163)
(74,-174)
(126,-164)
(31,-182)
(109,-167)
(36,-181)
(140,-161)
(71,-174)
(-17,-191)
(199,-149)
(59,-176)
(43,-179)
(11,-185)
(66,-174)
(48,-177)
(178,-151)
(191,-148)
(-14,-189)
(80,-170)
(58,-174)
(150,-155)
(140,-157)
(71,-171)
(125,-160)
(100,-165)
(46,-176)
(95,-166)
(80,-169)
(133,-158)
(69,-171)
(150,-154)
(91,-166)
(144,-155)
(66,-171)
(-2,-185)
(123,-159)
(50,-174)
(188,-145)
(154,-152)
(53,-173)
(57,-172)
(114,-160)
(142,-154)
(175,-147)
(89,-165)
(91,-164)
(-55,-195)
(117,-158)
(177,-145)
(121,-157)
(-47,-193)
(97,-162)
(189,-142)
(198,-140)
(142,-152)
(151,-150)
(146,-151)
(67,-168)
(-21,-187)
(-55,-194)
(123,-155)
(-33,-189)
(130,-153)
(-29,-188)
(-84,-200)
(92,-161)
(119,-155)
(33,-174)
(163,-145)
(-40,-190)
(143,-149)
(154,-146)
(25,-175)
(16,-177)
(-60,-194)
(70,-164)
(180,-138)
(123,-151)
(31,-172)
(166,-140)
(-27,-185)
(-10,-181)
(144,-145)
(-70,-195)
(-92,-200)
(74,-161)
(180,-136)
(31,-171)
(72,-161)
(177,-136)
(29,-171)
(88,-157)
(189,-133)
(171,-137)
(49,-166)
(154,-141)
(-78,-196)
(88,-156)
(21,-172)
(66,-161)
(94,-154)
(197,-129)
(43,-166)
(182,-132)
(128,-145)
(99,-152)
(-77,-195)
(131,-144)
(-69,-193)
(-57,-190)
(61,-161)
(73,-158)
(-63,-191)
(154,-137)
(97,-151)
(60,-160)
(188,-128)
(148,-138)
(152,-137)
(103,-149)
(182,-129)
(166,-133)
(134,-141)
(161,-134)
(2,-174)
(124,-143)
(107,-147)
(8,-172)
(31,-166)
(125,-142)
(80,-153)
(138,-138)
(71,-155)
(-35,-182)
(19,-168)
(169,-129)
(198,-121)
(171,-128)
(17,-168)
(135,-137)
(194,-121)
(-50,-185)
(-81,-193)
(-10,-174)
(110,-142)
(140,-134)
(161,-128)
(101,-144)
(37,-161)
(141,-133)
(133,-135)
(162,-127)
(46,-158)
(116,-139)
(42,-159)
(134,-134)
(96,-144)
(174,-122)
(163,-125)
(114,-138)
(-75,-190)
(-86,-193)
(153,-127)
(160,-125)
(-54,-184)
(191,-116)
(162,-124)
(3,-168)
(121,-135)
(-70,-188)
(198,-113)
(122,-134)
(97,-141)
(186,-116)
(161,-123)
(86,-144)
(174,-119)
(67,-149)
(155,-124)
(137,-129)
(52,-153)
(-111,-199)
(2,-167)
(136,-129)
(65,-149)
(174,-118)
(19,-162)
(152,-124)
(127,-131)
(171,-118)
(-26,-174)
(123,-131)
(170,-117)
(4,-165)
(66,-147)
(-48,-180)
(48,-152)
(-45,-179)
(130,-128)
(-73,-187)
(142,-124)
(169,-116)
(39,-154)
(116,-131)
(34,-155)
(166,-116)
(169,-115)
(-31,-174)
(6,-163)
(144,-122)
(192,-107)
(141,-122)
(196,-105)
(58,-146)
(48,-149)
(31,-154)
(107,-131)
(150,-118)
(196,-104)
(57,-146)
(133,-123)
(129,-124)
(135,-122)
(62,-144)
(134,-122)
(191,-104)
(168,-111)
(158,-114)
(135,-121)
(99,-132)
(27,-154)
(160,-113)
(173,-109)
(52,-146)
(81,-137)
(97,-132)
(190,-103)
(44,-148)
(69,-140)
(85,-135)
(-18,-167)
(129,-121)
(-99,-192)
(26,-153)
(173,-107)
(-7,-163)
(198,-98)
(185,-102)
(51,-144)
(171,-106)
(72,-137)
(169,-106)
(128,-119)
(146,-113)
(130,-118)
(139,-115)
(154,-110)
(4,-158)
(188,-99)
(-40,-172)
(-62,-179)
(-84,-186)
(87,-131)
(-25,-167)
(149,-111)
(186,-99)
(-106,-193)
(136,-115)
(79,-133)
(147,-111)
(44,-144)
(176,-101)
(22,-151)
(-18,-164)
(184,-98)
(64,-137)
(21,-151)
(140,-112)
(149,-109)
(118,-119)
(29,-148)
(65,-136)
(89,-128)
(116,-119)
(121,-117)
(6,-155)
(-34,-168)
(-13,-161)
(80,-130)
(127,-114)
(103,-122)
(9,-153)
(179,-96)
(101,-122)
(106,-120)
(113,-117)
(178,-95)
(-44,-170)
(53,-137)
(-15,-160)
(161,-100)
(58,-135)
(96,-122)
(87,-125)
(22,-147)
(-60,-175)
(191,-89)
(150,-103)
(36,-142)
(135,-108)
(18,-148)
(169,-96)
(101,-119)
(118,-113)
(27,-144)
(185,-89)
(107,-116)
(153,-100)
(135,-106)
(-3,-154)
(131,-107)
(68,-129)
(144,-102)
(69,-128)
(77,-125)
(11,-148)
(70,-127)
(126,-107)
(159,-95)
(1,-151)
(15,-146)
(71,-126)
(144,-100)
(-84,-181)
(53,-132)
(162,-93)
(184,-85)
(-68,-175)
(79,-122)
(3,-149)
(-69,-175)
(133,-102)
(173,-87)
(24,-141)
(87,-118)
(-15,-155)
(144,-97)
(-62,-172)
(20,-142)
(6,-147)
(36,-136)
(167,-88)
(128,-102)
(-3,-150)
(-44,-165)
(95,-114)
(-96,-184)
(-47,-166)
(198,-76)
(64,-125)
(197,-76)
(183,-81)
(50,-130)
(12,-144)
(85,-117)
(122,-103)
(146,-94)
(19,-141)
(64,-124)
(-12,-152)
(162,-87)
(60,-125)
(151,-91)
(108,-107)
(177,-81)
(-85,-179)
(193,-75)
(134,-97)
(-11,-151)
(170,-83)
(-35,-160)
(-91,-181)
(156,-88)
(105,-107)
(178,-79)
(196,-72)
(185,-76)
(45,-129)
(-21,-154)
(-45,-163)
(184,-76)
(55,-125)
(-103,-185)
(65,-121)
(93,-110)
(53,-125)
(55,-124)
(193,-71)
(34,-132)
(-13,-150)
(83,-113)
(171,-79)
(80,-114)
(-128,-194)
(-58,-167)
(-123,-192)
(-100,-183)
(171,-78)
(34,-131)
(-28,-155)
(-54,-165)
(36,-130)
(-49,-163)
(198,-67)
(192,-69)
(161,-81)
(94,-107)
(99,-105)
(-142,-199)
(19,-136)
(24,-134)
(190,-69)
(172,-76)
(80,-112)
(141,-88)
(120,-96)
(176,-74)
(79,-112)
(141,-87)
(32,-130)
(9,-139)
(-100,-182)
(51,-122)
(187,-68)
(192,-66)
(18,-135)
(199,-63)
(68,-115)
(151,-82)
(88,-107)
(-63,-167)
(40,-126)
(172,-72)
(35,-127)
(-8,-144)
(56,-118)
(100,-100)
(134,-86)
(69,-112)
(59,-116)
(-74,-170)
(51,-119)
(193,-61)
(-50,-160)
(-1,-140)
(-87,-175)
(-48,-159)
(135,-84)
(191,-61)
(78,-107)
(136,-83)
(199,-57)
(19,-131)
(70,-110)
(174,-67)
(106,-95)
(152,-76)
(113,-92)
(96,-99)
(74,-108)
(144,-79)
(-2,-139)
(12,-133)
(-41,-155)
(127,-85)
(14,-132)
(90,-100)
(30,-125)
(97,-97)
(118,-88)
(114,-89)
(-136,-194)
(123,-85)
(23,-127)
(94,-97)
(167,-66)
(90,-98)
(99,-94)
(25,-125)
(135,-78)
(43,-117)
(169,-63)
(138,-76)
(98,-93)
(-133,-192)
(91,-96)
(177,-59)
(121,-83)
(25,-124)
(-101,-178)
(138,-75)
(35,-119)
(90,-95)
(41,-116)
(13,-128)
(-17,-141)
(-77,-167)
(171,-59)
(129,-77)
(186,-52)
(117,-82)
(-89,-172)
(13,-127)
(129,-76)
(-92,-173)
(-133,-191)
(108,-85)
(183,-52)
(-149,-198)
(171,-57)
(104,-86)
(65,-103)
(31,-118)
(128,-75)
(166,-58)
(193,-46)
(-28,-144)
(98,-88)
(-71,-163)
(-98,-175)
(66,-102)
(-130,-189)
(134,-71)
(127,-74)
(-148,-197)
(194,-44)
(-14,-137)
(144,-66)
(-48,-152)
(188,-46)
(199,-41)
(100,-85)
(13,-124)
(168,-54)
(-131,-189)
(132,-70)
(92,-88)
(127,-72)
(14,-123)
(31,-115)
(123,-73)
(103,-82)
(-119,-183)
(198,-38)
(167,-52)
(29,-115)
(-65,-158)
(30,-114)
(73,-94)
(122,-71)
(-77,-163)
(186,-41)
(173,-47)
(-41,-146)
(114,-74)
(-125,-185)
(187,-40)
(135,-64)
(8,-123)
(171,-47)
(186,-40)
(25,-115)
(138,-62)
(80,-89)
(-10,-131)
(66,-95)
(149,-56)
(185,-39)
(-158,-200)
(133,-63)
(33,-110)
(-118,-181)
(191,-35)
(85,-85)
(116,-70)
(-89,-167)
(161,-48)
(83,-85)
(-79,-162)
(129,-63)
(82,-85)
(65,-93)
(159,-48)
(165,-45)
(144,-55)
(52,-99)
(198,-29)
(129,-62)
(154,-50)
(37,-106)
(156,-49)
(-7,-127)
(66,-92)
(134,-59)
(146,-53)
(148,-52)
(123,-64)
(-116,-179)
(-58,-151)
(120,-65)
(149,-51)
(70,-89)
(161,-45)
(18,-114)
(49,-99)
(173,-39)
(144,-53)
(150,-50)
(-53,-148)
(-47,-145)
(171,-39)
(-113,-177)
(-109,-175)
(-60,-151)
(81,-82)
(177,-35)
(7,-118)
(172,-37)
(184,-31)
(88,-78)
(108,-68)
(181,-32)
(180,-32)
(186,-29)
(-84,-162)
(5,-118)
(7,-117)
(165,-39)
(189,-27)
(116,-63)
(-42,-141)
(-121,-180)
(-99,-169)
(-93,-166)
(90,-75)
(96,-72)
(112,-64)
(120,-60)
(198,-21)
(47,-96)
(53,-93)
(149,-45)
(54,-92)
(112,-63)
(160,-39)
(84,-77)
(-80,-159)
(-128,-183)
(-158,-198)
(183,-27)
(171,-33)
(95,-71)
(3,-117)
(160,-38)
(98,-69)
(88,-74)
(76,-80)
(-77,-157)
(189,-23)
(-87,-162)
(24,-106)
(10,-113)
(-12,-124)
(195,-19)
(102,-66)
(19,-108)
(17,-109)
(86,-74)
(157,-38)
(153,-40)
(1,-117)
(151,-41)
(141,-46)
(123,-55)
(-159,-198)
(36,-99)
(158,-37)
(20,-107)
(-47,-141)
(149,-41)
(92,-70)
(35,-99)
(127,-52)
(68,-82)
(24,-104)
(63,-84)
(6,-113)
(179,-24)
(-6,-119)
(60,-85)
(-119,-177)
(52,-89)
(153,-37)
(-88,-161)
(-123,-179)
(-30,-131)
(6,-112)
(172,-26)
(158,-33)
(-37,-134)
(123,-51)
(117,-54)
(113,-56)
(61,-83)
(190,-16)
(132,-46)
(76,-75)
(199,-11)
(147,-38)
(-40,-135)
(-19,-124)
(94,-65)
(159,-31)
(44,-91)
(88,-68)
(82,-71)
(162,-29)
(154,-33)
(70,-77)
(66,-79)
(148,-36)
(83,-70)
(-41,-135)
(178,-20)
(-26,-127)
(198,-9)
(173,-22)
(30,-97)
(100,-60)
(-29,-128)
(-118,-175)
(-154,-194)
(160,-28)
(175,-20)
(139,-39)
(99,-60)
(182,-16)
(197,-8)
(178,-18)
(85,-67)
(171,-21)
(-36,-131)
(41,-90)
(195,-8)
(97,-60)
(95,-61)
(140,-37)
(48,-86)
(108,-54)
(-74,-151)
(74,-72)
(73,-72)
(-69,-148)
(125,-44)
(121,-46)
(50,-84)
(137,-37)
(161,-24)
(159,-25)
(183,-12)
(-81,-154)
(34,-92)
(-85,-156)
(91,-61)
(-87,-157)
(122,-44)
(181,-12)
(131,-39)
(-102,-165)
(-17,-119)
(-139,-185)
(-80,-153)
(-128,-179)
(38,-89)
(45,-85)
(8,-105)
(135,-36)
(142,-32)
(101,-54)
(82,-64)
(80,-65)
(-8,-113)
(184,-8)
(19,-98)
(39,-87)
(70,-70)
(-67,-145)
(130,-37)
(44,-84)
(144,-29)
(-71,-147)
(-11,-114)
(151,-25)
(-24,-121)
(96,-55)
(54,-78)
(63,-73)
(137,-32)
(-137,-183)
(124,-39)
(160,-19)
(140,-30)
(53,-78)
(-119,-173)
(138,-31)
(116,-43)
(152,-23)
(-58,-139)
(77,-64)
(-53,-136)
(-143,-186)
(161,-17)
(40,-84)
(113,-43)
(-147,-188)
(-2,-107)
(-29,-122)
(-6,-109)
(169,-11)
(135,-30)
(181,-4)
(120,-38)
(177,-6)
(-96,-159)
(192,3)
(-50,-133)
(160,-14)
(48,-77)
(108,-43)
(2,-103)
(159,-14)
(155,-16)
(28,-88)
(84,-56)
(54,-73)
(110,-41)
(189,4)
(138,-25)
(79,-58)
(21,-91)
(105,-43)
(162,-10)
(104,-43)
(58,-69)
(-24,-116)
(89,-51)
(120,-33)
(-26,-117)
(44,-76)
(196,12)
(21,-89)
(190,9)
(112,-36)
(165,-5)
(189,9)
(51,-71)
(66,-62)
(-10,-106)
(164,-4)
(-101,-159)
(126,-26)
(37,-78)
(83,-51)
(69,-59)
(101,-40)
(95,-43)
(117,-30)
(149,-11)
(81,-51)
(25,-84)
(106,-36)
(-92,-153)
(175,5)
(-77,-144)
(146,-12)
(-50,-128)
(66,-59)
(-91,-152)
(121,-26)
(-36,-119)
(63,-60)
(118,-27)
(66,-58)
(126,-22)
(146,-10)
(2,-96)
(17,-87)
(124,-23)
(-15,-106)
(198,22)
(66,-57)
(-54,-129)
(-159,-192)
(-169,-198)
(144,-10)
(-26,-112)
(-61,-133)
(8,-91)
(41,-71)
(195,22)
(-85,-147)
(120,-23)
(-14,-104)
(-24,-110)
(128,-18)
(151,-4)
(-92,-151)
(68,-54)
(175,11)
(-23,-109)
(41,-70)
(143,-8)
(59,-59)
(82,-45)
(118,-23)
(-53,-127)
(187,19)
(-58,-130)
(-4,-97)
(78,-47)
(86,-42)
(189,21)
(89,-40)
(-116,-165)
(-144,-182)
(109,-27)
(-82,-144)
(135,-11)
(-162,-193)
(-30,-112)
(87,-40)
(126,-16)
(111,-25)
(137,-9)
(-39,-117)
(-52,-125)
(92,-36)
(189,24)
(142,-5)
(143,-4)
(-30,-111)
(172,14)
(41,-67)
(137,-7)
(-63,-131)
(89,-36)
(113,-21)
(129,-11)
(173,17)
(181,22)
(-160,-191)
(139,-4)
(115,-19)
(-18,-102)
(25,-75)
(-157,-189)
(160,10)
(-60,-128)
(18,-79)
(16,-80)
(141,-1)
(182,25)
(-102,-154)
(86,-35)
(-145,-181)
(152,7)
(133,-5)
(76,-41)
(117,-15)
(180,25)
(72,-43)
(-18,-100)
(18,-77)
(192,34)
(13,-80)
(154,10)
(33,-67)
(-36,-111)
(61,-49)
(114,-15)
(20,-75)
(73,-41)
(-38,-112)
(-35,-110)
(110,-17)
(-129,-170)
(198,40)
(-28,-105)
(121,-9)
(141,4)
(195,39)
(103,-20)
(16,-76)
(-156,-187)
(-68,-130)
(-36,-109)
(101,-20)
(-90,-144)
(-141,-177)
(-29,-104)
(146,10)
(-135,-173)
(-20,-98)
(121,-6)
(124,-4)
(9,-79)
(176,30)
(35,-62)
(-57,-122)
(142,8)
(-175,-199)
(114,-10)
(106,-15)
(150,14)
(-108,-155)
(130,1)
(-12,-92)
(160,21)
(195,44)
(-61,-124)
(187,39)
(-40,-110)
(109,-12)
(75,-34)
(137,7)
(99,-18)
(-74,-132)
(41,-56)
(24,-67)
(178,35)
(187,41)
(-147,-180)
(37,-58)
(-4,-85)
(36,-58)
(39,-56)
(-65,-125)
(-32,-103)
(179,38)
(146,16)
(199,52)
(112,-6)
(143,15)
(95,-17)
(65,-37)
(-154,-184)
(38,-55)
(-35,-104)
(42,-52)
(128,6)
(21,-66)
(89,-20)
(-156,-185)
(-91,-141)
(-72,-128)
(170,36)
(130,9)
(41,-51)
(66,-34)
(107,-6)
(151,24)
(120,3)
(-52,-114)
(97,-12)
(182,46)
(129,10)
(167,36)
(120,4)
(73,-28)
(92,-15)
(143,20)
(-148,-179)
(-97,-144)
(112,0)
(93,-13)
(183,49)
(-15,-87)
(14,-67)
(79,-22)
(-153,-182)
(60,-35)
(6,-72)
(-23,-92)
(62,-33)
(144,24)
(40,-48)
(50,-41)
(145,25)
(-41,-104)
(175,46)
(35,-51)
(-119,-158)
(114,4)
(95,-9)
(138,21)
(132,17)
(199,64)
(24,-58)
(38,-48)
(121,10)
(35,-50)
(-91,-138)
(-84,-133)
(70,-25)
(187,57)
(32,-51)
(-5,-77)
(144,28)
(101,-2)
(20,-59)
(190,61)
(129,18)
(126,16)
(198,67)
(147,31)
(151,34)
(134,22)
(15,-62)
(22,-57)
(60,-30)
(-39,-100)
(-35,-97)
(65,-26)
(196,67)
(155,38)
(62,-28)
(0,-72)
(135,24)
(80,-15)
(-58,-113)
(77,-17)
(190,64)
(153,38)
(-91,-136)
(84,-11)
(98,-1)
(186,62)
(166,48)
(163,46)
(79,-14)
(-44,-102)
(175,55)
(115,12)
(161,45)
(49,-35)
(152,39)
(138,29)
(128,22)
(54,-31)
(83,-10)
(-149,-177)
(-74,-123)
(88,-6)
(20,-55)
(-109,-148)
(179,60)
(115,14)
(-4,-72)
(153,42)
(1,-68)
(27,-49)
(9,-62)
(119,18)
(-16,-80)
(131,27)
(29,-47)
(143,36)
(77,-12)
(-44,-100)
(155,45)
(178,62)
(197,76)
(-91,-134)
(68,-18)
(87,-4)
(184,67)
(173,59)
(108,12)
(-15,-78)
(90,-1)
(176,62)
(8,-61)
(-78,-124)
(152,45)
(190,73)
(188,72)
(52,-28)
(30,-44)
(129,29)
(38,-38)
(-34,-91)
(141,38)
(103,10)
(69,-15)
(16,-54)
(55,-25)
(185,71)
(-25,-84)
(71,-13)
(98,7)
(56,-24)
(122,25)
(38,-37)
(39,-36)
(118,23)
(134,35)
(-21,-80)
(65,-16)
(-17,-77)
(198,83)
(116,22)
(8,-58)
(140,41)
(-85,-127)
(79,-4)
(-156,-180)
(76,-6)
(-140,-168)
(25,-44)
(14,-52)
(-46,-97)
(28,-41)
(24,-44)
(191,82)
(114,24)
(-171,-191)
(75,-5)
(182,76)
(55,-20)
(-9,-68)
(-133,-162)
(-54,-102)
(-58,-105)
(167,66)
(143,48)
(177,74)
(77,-2)
(-31,-84)
(129,38)
(-43,-93)
(181,78)
(160,62)
(38,-31)
(34,-34)
(77,-1)
(35,-33)
(-173,-192)
(194,90)
(108,24)
(104,21)
(153,59)
(145,53)
(115,30)
(73,-2)
(156,62)
(69,-5)
(-83,-122)
(151,59)
(2,-56)
(135,47)
(180,82)
(149,58)
(-144,-169)
(65,-7)
(186,87)
(147,57)
(-85,-123)
(108,27)
(180,83)
(199,98)
(10,-49)
(80,6)
(135,49)
(-28,-78)
(45,-21)
(23,-38)
(-137,-163)
(107,28)
(-40,-87)
(-3,-58)
(163,72)
(25,-36)
(168,77)
(193,97)
(-130,-157)
(115,36)
(130,48)
(65,-3)
(165,76)
(9,-47)
(128,47)
(-162,-182)
(160,73)
(88,16)
(180,89)
(190,97)
(3,-51)
(47,-16)
(125,46)
(-10,-61)
(20,-37)
(186,95)
(192,100)
(11,-44)
(-72,-110)
(81,12)
(185,95)
(195,103)
(57,-7)
(-12,-62)
(191,100)
(172,85)
(-45,-88)
(-35,-80)
(-114,-143)
(152,70)
(184,96)
(59,-4)
(150,69)
(49,-12)
(70,5)
(194,105)
(87,19)
(6,-46)
(53,-8)
(110,38)
(-44,-86)
(126,51)
(116,43)
(-33,-77)
(91,23)
(24,-31)
(-12,-60)
(134,58)
(98,29)
(-146,-168)
(109,38)
(85,19)
(106,36)
(38,-19)
(165,84)
(60,-1)
(-129,-154)
(-113,-141)
(148,71)
(32,-23)
(60,0)
(-31,-74)
(-41,-82)
(180,98)
(90,25)
(-158,-177)
(96,31)
(8,-41)
(58,0)
(-69,-104)
(83,21)
(145,72)
(34,-19)
(-162,-180)
(99,35)
(14,-35)
(60,3)
(49,-6)
(50,-5)
(-7,-52)
(-138,-160)
(122,55)
(106,42)
(43,-10)
(-96,-125)
(184,107)
(126,59)
(-13,-56)
(93,32)
(118,53)
(130,63)
(195,117)
(168,95)
(-123,-147)
(-117,-142)
(-62,-96)
(-68,-101)
(124,59)
(198,121)
(126,61)
(102,41)
(-67,-100)
(115,52)
(159,89)
(166,95)
(160,90)
(-169,-185)
(70,15)
(-34,-72)
(175,103)
(188,114)
(133,68)
(60,7)
(129,65)
(-35,-72)
(99,41)
(153,87)
(51,1)
(179,109)
(148,83)
(59,8)
(163,96)
(-43,-78)
(10,-33)
(-185,-198)
(-87,-115)
(-67,-98)
(190,120)
(132,71)
(140,78)
(21,-23)
(194,124)
(75,23)
(175,108)
(-10,-49)
(-90,-117)
(152,89)
(153,90)
(-22,-59)
(106,50)
(39,-7)
(195,126)
(101,46)
(35,-10)
(78,27)
(149,88)
(-141,-160)
(25,-18)
(143,83)
(124,67)
(76,26)
(83,32)
(77,27)
(176,112)
(92,40)
(163,101)
(73,24)
(158,97)
(-11,-48)
(-46,-78)
(40,-4)
(187,123)
(79,30)
(160,100)
(88,38)
(-115,-137)
(9,-30)
(68,21)
(120,66)
(-77,-104)
(197,133)
(-8,-44)
(172,112)
(-103,-126)
(125,72)
(-57,-86)
(143,88)
(-93,-117)
(178,119)
(-38,-69)
(94,46)
(-45,-75)
(81,35)
(42,1)
(98,50)
(13,-24)
(45,4)
(-89,-113)
(127,76)
(184,126)
(89,43)
(73,29)
(-87,-111)
(197,138)
(-110,-131)
(38,-1)
(79,35)
(-11,-44)
(138,87)
(89,44)
(199,141)
(-65,-91)
(-81,-105)
(-55,-82)
(47,8)
(73,31)
(178,124)
(111,65)
(-35,-64)
(-8,-40)
(1,-32)
(-172,-185)
(-163,-177)
(-119,-138)
(91,48)
(197,142)
(164,113)
(15,-19)
(-162,-176)
(-2,-34)
(-144,-160)
(52,14)
(88,46)
(36,0)
(-35,-63)
(-17,-47)
(49,12)
(196,143)
(101,59)
(-65,-89)
(57,20)
(96,55)
(-158,-172)
(117,74)
(-53,-78)
(71,33)
(33,-1)
(181,132)
(-98,-118)
(-58,-82)
(196,146)
(92,53)
(73,36)
(-115,-133)
(-6,-35)
(84,46)
(-55,-79)
(45,11)
(65,29)
(85,47)
(109,69)
(-123,-140)
(-32,-58)
(-11,-39)
(50,16)
(71,35)
(-51,-75)
(63,28)
(-49,-73)
(179,133)
(107,68)
(151,108)
(172,127)
(-150,-164)
(159,116)
(106,68)
(99,62)
(-84,-104)
(-30,-55)
(-7,-34)
(-49,-72)
(181,137)
(72,38)
(-59,-81)
(-180,-191)
(129,90)
(-3,-30)
(-35,-59)
(-79,-99)
(-12,-38)
(-11,-37)
(-44,-67)
(92,57)
(-111,-128)
(-77,-97)
(173,131)
(187,144)
(148,109)
(91,57)
(161,121)
(118,82)
(12,-15)
(180,139)
(64,33)
(126,90)
(71,40)
(-101,-118)
(109,75)
(136,100)
(137,101)
(-160,-172)
(72,42)
(179,141)
(128,94)
(-26,-48)
(41,14)
(-118,-133)
(110,78)
(58,30)
(-156,-168)
(62,34)
(174,138)
(175,139)
(124,92)
(-112,-127)
(172,137)
(32,7)
(190,154)
(21,-3)
(118,88)
(-89,-105)
(167,134)
(-43,-62)
(184,150)
(51,26)
(158,126)
(52,27)
(179,146)
(164,132)
(166,134)
(170,138)
(-31,-50)
(179,147)
(34,11)
(132,103)
(198,165)
(39,16)
(41,18)
(129,101)
(115,88)
(169,139)
(-1,-21)
(154,125)
(-52,-69)
(-103,-117)
(37,15)
(-189,-198)
(91,66)
(-153,-164)
(188,158)
(46,24)
(173,144)
(-61,-77)
(-18,-36)
(100,76)
(5,-14)
(-90,-104)
(160,133)
(199,170)
(48,27)
(29,9)
(130,105)
(94,71)
(-65,-80)
(78,56)
(140,115)
(-80,-94)
(-162,-172)
(192,165)
(155,130)
(30,11)
(160,135)
(139,115)
(-74,-88)
(-6,-23)
(104,82)
(194,168)
(198,172)
(21,3)
(162,138)
(72,52)
(165,141)
(99,78)
(107,86)
(-152,-162)
(64,45)
(19,2)
(-102,-114)
(143,121)
(-101,-113)
(84,65)
(8,-8)
(34,17)
(16,0)
(134,114)
(82,64)
(146,126)
(91,73)
(190,169)
(-164,-173)
(199,178)
(-41,-54)
(175,155)
(-162,-171)
(150,131)
(28,13)
(127,109)
(199,179)
(-91,-102)
(78,62)
(150,132)
(83,67)
(90,74)
(21,7)
(94,78)
(165,147)
(97,81)
(98,82)
(109,93)
(-150,-159)
(75,60)
(38,24)
(77,62)
(193,175)
(-33,-45)
(78,64)
(80,66)
(56,43)
(105,91)
(167,152)
(141,127)
(-67,-77)
(143,129)
(127,114)
(76,64)
(137,124)
(29,18)
(168,155)
(-158,-166)
(-25,-35)
(192,179)
(-83,-92)
(65,54)
(139,127)
(1,-9)
(113,102)
(-136,-144)
(41,31)
(51,41)
(52,42)
(149,138)
(159,148)
(168,157)
(181,170)
(87,77)
(-9,-18)
(112,102)
(16,7)
(136,126)
(-99,-107)
(-67,-75)
(104,95)
(124,115)
(127,118)
(162,153)
(28,20)
(149,141)
(136,129)
(-81,-88)
(7,0)
(191,184)
(-65,-72)
(92,85)
(-80,-87)
(62,55)
(107,100)
(0,-7)
(-163,-170)
(-1,-8)
(146,140)
(139,133)
(131,125)
(128,122)
(81,75)
(71,65)
(53,47)
(10,4)
(199,194)
(181,176)
(160,155)
(154,149)
(126,121)
(110,105)
(101,96)
(-70,-76)
(56,51)
(163,159)
(101,97)
(77,73)
(-35,-40)
(-39,-44)
(135,132)
(220,218)
(-48,-53)
(37,33)
(123,120)
(178,176)
(96,93)
(-149,-155)
(147,145)
(-81,-86)
(132,130)
(198,197)
(190,189)
(94,92)
(-100,-105)
(162,162)
(-61,-65)
(42,40)
(-17,-20)
(167,168)
(180,182)
(135,136)
(-90,-94)
(88,88)
(131,132)
(-50,-53)
(-11,-13)
(65,65)
(22,21)
(21,20)
(135,137)
(-26,-28)
(-72,-75)
(189,193)
(-112,-116)
(35,35)
(-3,-4)
(102,104)
(-80,-83)
(-116,-120)
(98,100)
(-11,-12)
(89,91)
(120,123)
(185,190)
(81,83)
(-90,-93)
(177,182)
(-31,-32)
(131,136)
(71,74)
(158,164)
