(111,88)
(-40,-59)
(25,5)
(54,34)
(122,102)
(-48,-65)
(148,129)
(11,-6)
(-96,-112)
(-151,-166)
(-70,-85)
(179,166)
(84,71)
(159,147)
(7,-6)
(48,37)
(158,149)
(218,210)
(95,86)
(-119,-132)
(88,80)
(114,107)
(131,125)
(117,111)
(78,71)
(132,127)
(-45,-55)
(-17,-26)
(-17,-25)
(96,92)
(8,1)
(166,166)
(107,105)
(177,178)
(96,94)
(72,69)
(-76,-85)
(134,134)
(151,152)
(70,68)
(5,1)
(185,190)
(76,76)
(82,83)
(10,8)
(-60,-66)
(89,93)
(-26,-29)
(59,62)
(31,33)
(-57,-61)
(161,173)
(147,158)
(30,33)
(-67,-71)
(67,75)
(-130,-138)
(-180,-192)
(-144,-153)
(76,87)
(132,148)
(142,160)
(141,159)
(-24,-21)
(80,93)
(120,137)
(-80,-82)
(116,133)
(-113,-118)
(71,84)
(-65,-65)
(-62,-61)
(51,64)
(-179,-190)
(169,197)
(3,13)
(-59,-56)
(137,163)
(-173,-183)
(20,33)
(-84,-83)
(54,72)
(83,105)
(29,46)
(89,114)
(-56,-50)
(72,95)
(71,94)
(142,175)
(59,81)
(151,186)
(146,182)
(67,92)
(-57,-49)
(-45,-35)
(29,50)
(73,101)
(-35,-23)
(66,94)
(17,38)
(-126,-127)
(32,56)
(-40,-27)
(-10,8)
(91,127)
(-16,3)
(88,125)
(-111,-108)
(-68,-56)
(-19,2)
(96,139)
(-11,13)
(-48,-31)
(-57,-41)
(-48,-29)
(7,38)
(-79,-65)
(-18,9)
(12,47)
(-17,12)
(-180,-187)
(104,161)
(80,132)
(-142,-140)
(132,199)
(110,174)
(74,130)
(80,138)
(-26,6)
(-71,-50)
(76,134)
(-65,-42)
(68,125)
(118,189)
(9,52)
(94,160)
(48,102)
(-86,-67)
(-132,-125)
(9,53)
(102,171)
(-97,-80)
(-7,35)
(24,75)
(-12,30)
(111,188)
(-113,-99)
(-177,-181)
(-170,-172)
(-174,-177)
(14,65)
(96,171)
(61,127)
(49,112)
(-64,-34)
(80,154)
(-17,28)
(-163,-162)
(-67,-37)
(29,88)
(62,132)
(34,97)
(23,83)
(-79,-51)
(-4,48)
(96,180)
(70,146)
(1,56)
(28,93)
(88,173)
(8,67)
(-92,-66)
(-71,-38)
(-51,-11)
(35,104)
(42,114)
(-193,-200)
(18,86)
(-48,-3)
(88,182)
(-67,-28)
(40,118)
(1,66)
(-105,-79)
(33,110)
(1,67)
(92,192)
(-50,-3)
(-46,3)
(-98,-68)
(-81,-44)
(-84,-47)
(-81,-42)
(59,155)
(-36,22)
(44,135)
(17,99)
(86,198)
(6,85)
(-139,-121)
(30,121)
(-80,-36)
(-4,73)
(-150,-136)
(-9,67)
(-91,-51)
(4,86)
(19,108)
(-9,69)
(30,126)
(-122,-94)
(-59,-1)
(-94,-52)
(-74,-22)
(25,126)
(14,110)
(-99,-57)
(-59,3)
(-123,-92)
(-110,-72)
(-88,-39)
(-12,76)
(64,191)
(-52,17)
(-185,-184)
(-135,-108)
(34,149)
(-58,10)
(-93,-43)
(52,179)
(-67,-3)
(-25,63)
(62,199)
(-98,-48)
(-39,44)
(21,138)
(-191,-192)
(-3,102)
(-177,-170)
(-129,-94)
(39,171)
(-99,-46)
(-106,-57)
(-47,39)
(-8,103)
(41,182)
(-114,-67)
(40,183)
(-17,92)
(-26,78)
(18,150)
(-159,-138)
(-69,9)
(21,157)
(36,183)
(-36,66)
(23,164)
(-25,86)
(38,191)
(32,183)
(-117,-65)
(-153,-125)
(14,156)
(-139,-101)
(-36,75)
(-44,62)
(-26,96)
(-11,122)
(-57,44)
(-79,6)
(-174,-158)
(-106,-39)
(-159,-131)
(-49,62)
(-109,-43)
(-40,79)
(-44,72)
(-28,101)
(-1,151)
(-123,-65)
(-29,103)
(-64,42)
(-10,139)
(-5,150)
(-107,-33)
(-26,115)
(-45,81)
(-57,61)
(-154,-117)
(-64,49)
(10,186)
(-19,134)
(13,196)
(-74,34)
(-49,81)
(-54,72)
(-130,-70)
(-153,-113)
(7,187)
(-50,81)
(-125,-58)
(-82,24)
(-84,22)
(-81,28)
(-48,99)
(-32,132)
(1,199)
(-8,182)
(-38,125)
(-24,153)
(-112,-23)
(-136,-71)
(-79,43)
(-132,-63)
(-195,-189)
(-14,174)
(-23,156)
(-17,169)
(-19,165)
(-61,81)
(-92,20)
(-94,16)
(-115,-26)
(-110,-15)
(-10,190)
(-57,94)
(-100,7)
(-33,145)
(-132,-57)
(-64,87)
(-112,-12)
(-131,-52)
(-170,-134)
(2,229)
(-144,-78)
(-21,193)
(-71,85)
(-97,29)
(-50,132)
(-109,6)
(-51,136)
(-132,-42)
(-116,-5)
(-83,70)
(-116,-4)
(-173,-133)
(-57,139)
(-80,88)
(-118,-1)
(-73,106)
(-54,151)
(-43,180)
(-156,-88)
(-44,179)
(-40,189)
(-50,166)
(-164,-106)
(-137,-41)
(-181,-146)
(-45,185)
(-101,49)
(-185,-155)
(-88,85)
(-158,-87)
(-53,176)
(-92,79)
(-49,190)
(-169,-112)
(-51,187)
(-96,79)
(-116,30)
(-131,-9)
(-191,-165)
(-135,-17)
(-174,-120)
(-154,-66)
(-58,193)
(-197,-180)
(-65,176)
(-129,4)
(-62,185)
(-72,158)
(-184,-144)
(-161,-81)
(-77,150)
(-173,-113)
(-106,75)
(-64,196)
(-66,195)
(-128,19)
(-124,31)
(-85,146)
(-78,168)
(-132,12)
(-145,-25)
(-80,166)
(-147,-29)
(-98,119)
(-79,177)
(-111,90)
(-95,139)
(-112,90)
(-125,50)
(-153,-35)
(-100,132)
(-124,58)
(-114,97)
(-143,4)
(-146,-2)
(-178,-106)
(-116,98)
(-148,-7)
(-86,198)
(-141,19)
(-137,33)
(-155,-27)
(-141,21)
(-93,185)
(-169,-72)
(-146,7)
(-114,117)
(-123,87)
(-153,-13)
(-144,20)
(-121,105)
(-110,148)
(-166,-52)
(-118,120)
(-123,103)
(-166,-51)
(-117,127)
(-149,12)
(-116,132)
(-199,-169)
(-115,142)
(-130,89)
(-200,-171)
(-133,88)
(-125,119)
(-108,186)
(-132,94)
(-124,125)
(-140,68)
(-144,57)
(-132,112)
(-114,186)
(-137,97)
(-119,176)
(-135,112)
(-198,-154)
(-178,-68)
(-152,44)
(-121,179)
(-179,-68)
(-127,176)
(-164,7)
(-151,71)
(-188,-99)
(-180,-56)
(-141,139)
(-196,-127)
(-153,102)
(-141,169)
(-142,166)
(-159,75)
(-159,76)
(-145,152)
(-151,120)
(-176,-13)
(-180,-34)
(-179,-23)
(-159,93)
(-142,198)
(-183,-36)
(-146,184)
(-166,73)
(-149,178)
(-179,-2)
(-161,119)
(-164,107)
(-176,31)
(-156,164)
(-177,27)
(-174,47)
(-157,160)
(-164,115)
(-166,107)
(-161,143)
(-161,145)
(-196,-93)
(-156,185)
(-158,174)
(-171,85)
(-157,187)
(-184,-3)
(-165,133)
(-158,185)
(-195,-80)
(-160,176)
(-158,194)
(-163,159)
(-166,139)
(-169,120)
(-194,-66)
(-169,136)
(-168,154)
(-176,90)
(-180,64)
(-188,0)
(-169,160)
(-178,92)
(-198,-78)
(-181,67)
(-196,-60)
(-189,2)
(-176,129)
(-169,193)
(-193,-22)
(-189,16)
(-191,-2)
(-178,121)
(-180,104)
(-171,195)
(-199,-66)
(-191,14)
(-184,87)
(-197,-38)
(-181,127)
(-192,19)
(-178,168)
(-197,-30)
(-189,56)
(-191,35)
(-199,-49)
(-193,18)
(-181,161)
(-185,125)
(-184,149)
(-188,117)
(-185,156)
(-188,120)
(-197,9)
(-193,62)
(-183,190)
(-186,155)
(-198,13)
(-194,70)
(-188,188)
(-198,39)
(-194,100)
(-191,160)
(-199,49)
(-191,184)
(-200,40)
(-197,135)
(-220,207)
