(197,-31)
(51,-100)
(181,-38)
(166,-45)
(-105,-174)
(113,-70)
(33,-108)
(100,-76)
(58,-96)
(127,-63)
(14,-117)
(16,-116)
(-143,-192)
(1,-123)
(126,-63)
(30,-109)
(71,-89)
(127,-62)
(91,-79)
(68,-90)
(184,-34)
(148,-51)
(154,-48)
(125,-62)
(-26,-135)
(199,-26)
(77,-85)
(190,-30)
(124,-62)
(-142,-191)
(35,-105)
(10,-117)
(20,-112)
(-134,-187)
(-95,-168)
(192,-28)
(-130,-185)
(42,-101)
(177,-35)
(11,-116)
(66,-89)
(25,-109)
(78,-83)
(192,-27)
(195,-25)
(197,-24)
(22,-110)
(85,-79)
(148,-48)
(42,-100)
(176,-34)
(56,-93)
(127,-58)
(-68,-154)
(165,-39)
(-58,-149)
(179,-32)
(110,-66)
(-129,-184)
(120,-61)
(-95,-167)
(141,-50)
(165,-38)
(74,-83)
(86,-77)
(-53,-146)
(-45,-142)
(174,-33)
(194,-23)
(23,-108)
(97,-71)
(99,-70)
(-38,-138)
(110,-64)
(0,-119)
(-46,-142)
(-76,-157)
(-28,-133)
(181,-28)
(45,-96)
(138,-49)
(86,-75)
(-67,-152)
(78,-79)
(66,-85)
(191,-22)
(189,-23)
(-79,-158)
(173,-31)
(32,-102)
(113,-61)
(4,-116)
(41,-97)
(39,-98)
(156,-38)
(148,-42)
(191,-20)
(-51,-143)
(157,-37)
(100,-66)
(98,-67)
(-63,-149)
(129,-51)
(25,-104)
(68,-82)
(160,-35)
(99,-66)
(136,-47)
(167,-31)
(124,-53)
(161,-34)
(34,-99)
(-54,-144)
(-15,-124)
(80,-75)
(187,-20)
(163,-32)
(196,-15)
(-78,-156)
(-47,-140)
(116,-56)
(-49,-141)
(189,-18)
(156,-35)
(152,-37)
(59,-85)
(22,-104)
(-127,-181)
(95,-66)
(-21,-126)
(-27,-129)
(131,-47)
(50,-89)
(75,-76)
(-60,-146)
(-12,-121)
(11,-109)
(-43,-137)
(-24,-127)
(-118,-176)
(198,-11)
(127,-48)
(35,-96)
(167,-27)
(23,-102)
(191,-14)
(189,-15)
(99,-62)
(11,-108)
(47,-89)
(-113,-173)
(89,-66)
(140,-39)
(43,-90)
(177,-19)
(192,-11)
(35,-94)
(195,-9)
(159,-28)
(-5,-115)
(68,-76)
(128,-44)
(165,-24)
(127,-44)
(80,-69)
(-55,-141)
(130,-42)
(-57,-142)
(-102,-166)
(170,-20)
(60,-79)
(110,-52)
(54,-82)
(-93,-161)
(48,-85)
(-6,-114)
(16,-102)
(125,-43)
(160,-24)
(-77,-152)
(54,-81)
(144,-32)
(155,-26)
(131,-39)
(177,-14)
(46,-85)
(147,-30)
(-109,-169)
(25,-96)
(32,-92)
(107,-51)
(-157,-195)
(50,-82)
(99,-55)
(11,-103)
(58,-77)
(67,-72)
(98,-55)
(-17,-118)
(125,-40)
(176,-12)
(-8,-113)
(43,-85)
(143,-30)
(41,-86)
(137,-33)
(167,-16)
(112,-46)
(63,-73)
(99,-53)
(23,-95)
(160,-19)
(19,-97)
(143,-28)
(130,-35)
(38,-86)
(198,3)
(144,-27)
(142,-28)
(-63,-142)
(73,-66)
(98,-52)
(184,-4)
(-83,-153)
(139,-29)
(198,4)
(189,-1)
(-144,-187)
(187,-2)
(42,-83)
(8,-102)
(70,-67)
(-39,-128)
(-7,-110)
(66,-69)
(-25,-120)
(138,-28)
(-6,-109)
(120,-38)
(-31,-123)
(79,-61)
(162,-14)
(149,-21)
(18,-95)
(101,-48)
(-83,-152)
(187,1)
(162,-13)
(123,-35)
(10,-99)
(172,-7)
(184,0)
(115,-39)
(134,-28)
(-40,-127)
(188,3)
(-84,-152)
(194,7)
(33,-85)
(166,-9)
(-142,-185)
(171,-6)
(-11,-110)
(174,-4)
(29,-87)
(158,-13)
(191,6)
(177,-2)
(107,-42)
(161,-11)
(180,0)
(150,-17)
(-38,-125)
(181,1)
(7,-99)
(12,-96)
(90,-51)
(-35,-123)
(-127,-176)
(10,-97)
(192,8)
(-11,-109)
(131,-27)
(150,-16)
(20,-91)
(160,-10)
(6,-99)
(-20,-114)
(80,-56)
(187,6)
(-22,-115)
(-67,-141)
(40,-79)
(21,-90)
(-62,-138)
(153,-13)
(-59,-136)
(142,-19)
(80,-55)
(-133,-179)
(25,-87)
(37,-80)
(181,4)
(-152,-190)
(-104,-162)
(165,-5)
(182,5)
(14,-93)
(144,-17)
(7,-97)
(-24,-115)
(99,-43)
(-125,-174)
(194,13)
(163,-5)
(-23,-114)
(171,0)
(26,-85)
(77,-55)
(53,-69)
(182,7)
(-17,-110)
(66,-61)
(20,-88)
(143,-15)
(-21,-112)
(151,-10)
(149,-11)
(186,11)
(-30,-117)
(74,-55)
(-128,-175)
(149,-10)
(-165,-197)
(48,-70)
(110,-33)
(6,-95)
(180,9)
(96,-41)
(106,-35)
(139,-15)
(-167,-198)
(73,-54)
(48,-69)
(166,2)
(-4,-100)
(199,22)
(154,-5)
(49,-68)
(19,-86)
(77,-51)
(67,-57)
(42,-72)
(50,-67)
(-38,-120)
(169,5)
(99,-37)
(-50,-127)
(107,-32)
(181,13)
(128,-19)
(169,6)
(-118,-168)
(60,-60)
(88,-43)
(-11,-103)
(-100,-157)
(142,-10)
(-77,-143)
(109,-30)
(140,-11)
(5,-93)
(82,-46)
(13,-88)
(108,-30)
(-25,-111)
(34,-75)
(-76,-142)
(-14,-104)
(112,-27)
(179,14)
(75,-49)
(158,2)
(99,-34)
(50,-64)
(-20,-107)
(53,-62)
(92,-38)
(131,-14)
(199,28)
(25,-79)
(20,-82)
(161,5)
(-45,-122)
(-118,-167)
(86,-41)
(154,1)
(-8,-99)
(-157,-191)
(-102,-157)
(-26,-110)
(25,-78)
(-9,-99)
(181,19)
(160,6)
(96,-33)
(120,-18)
(-10,-99)
(55,-58)
(189,26)
(-86,-146)
(161,9)
(94,-33)
(-32,-112)
(-83,-144)
(197,32)
(36,-69)
(171,16)
(83,-39)
(197,33)
(154,6)
(-14,-100)
(24,-76)
(54,-57)
(16,-81)
(-117,-165)
(155,7)
(-73,-137)
(126,-11)
(-32,-111)
(97,-29)
(-113,-162)
(0,-90)
(168,17)
(163,14)
(119,-14)
(17,-79)
(53,-56)
(150,6)
(-15,-99)
(191,33)
(66,-47)
(22,-75)
(156,11)
(170,20)
(14,-80)
(185,30)
(62,-49)
(-58,-126)
(68,-45)
(15,-79)
(186,31)
(94,-28)
(-139,-178)
(69,-44)
(-49,-120)
(103,-22)
(179,27)
(151,9)
(30,-69)
(106,-20)
(84,-34)
(28,-70)
(-65,-130)
(184,31)
(-56,-124)
(194,38)
(192,37)
(181,30)
(70,-42)
(33,-66)
(-172,-199)
(114,-13)
(140,4)
(60,-48)
(-106,-156)
(-137,-176)
(132,0)
(-79,-138)
(109,-15)
(-105,-155)
(174,28)
(70,-40)
(41,-59)
(169,25)
(167,24)
(-72,-133)
(106,-16)
(78,-34)
(166,24)
(70,-39)
(26,-68)
(138,6)
(38,-60)
(121,-5)
(124,-3)
(172,29)
(-147,-182)
(-64,-127)
(-52,-119)
(37,-60)
(-40,-111)
(159,21)
(177,33)
(110,-11)
(170,29)
(-18,-96)
(-12,-92)
(191,43)
(69,-38)
(81,-30)
(37,-59)
(-113,-159)
(-155,-187)
(-101,-151)
(-134,-173)
(163,25)
(139,9)
(-83,-139)
(10,-77)
(172,31)
(116,-6)
(86,-26)
(50,-50)
(47,-52)
(138,9)
(126,1)
(190,44)
(148,16)
(-142,-178)
(-41,-110)
(69,-36)
(112,-7)
(192,47)
(131,6)
(-28,-101)
(199,52)
(144,15)
(-123,-165)
(9,-76)
(81,-27)
(44,-52)
(91,-20)
(-82,-137)
(138,12)
(135,10)
(-150,-183)
(117,-2)
(-153,-185)
(-131,-170)
(134,10)
(154,24)
(26,-63)
(67,-35)
(61,-39)
(146,19)
(-11,-88)
(74,-30)
(109,-6)
(179,42)
(-130,-169)
(-111,-156)
(-35,-104)
(41,-52)
(98,-13)
(155,26)
(190,50)
(-22,-95)
(-120,-162)
(191,51)
(-139,-175)
(-12,-88)
(166,34)
(128,8)
(65,-35)
(186,48)
(37,-54)
(175,41)
(192,53)
(144,20)
(16,-68)
(135,14)
(-64,-123)
(52,-43)
(178,44)
(133,13)
(88,-18)
(-15,-89)
(-73,-129)
(147,23)
(117,3)
(3,-76)
(26,-60)
(137,17)
(121,6)
(105,-5)
(79,-23)
(191,55)
(155,30)
(24,-61)
(80,-22)
(143,22)
(130,13)
(2,-76)
(147,25)
(157,32)
(161,35)
(72,-27)
(185,52)
(-33,-100)
(123,9)
(153,30)
(87,-16)
(54,-39)
(194,59)
(55,-38)
(62,-33)
(169,42)
(42,-47)
(-115,-157)
(-48,-110)
(-41,-105)
(-165,-192)
(181,51)
(124,11)
(158,35)
(111,2)
(175,47)
(17,-64)
(135,19)
(88,-14)
(-33,-99)
(-124,-163)
(165,41)
(189,58)
(101,-4)
(16,-64)
(-96,-143)
(102,-3)
(-14,-85)
(-89,-138)
(145,28)
(98,-5)
(109,3)
(78,-19)
(16,-63)
(197,66)
(52,-37)
(181,55)
(46,-41)
(144,29)
(198,68)
(93,-7)
(-47,-107)
(192,64)
(-82,-132)
(-124,-162)
(-74,-126)
(199,70)
(68,-24)
(-84,-133)
(-123,-161)
(55,-33)
(137,26)
(38,-45)
(149,35)
(117,12)
(-26,-91)
(158,42)
(119,14)
(94,-4)
(44,-40)
(-147,-178)
(88,-8)
(193,68)
(74,-18)
(-27,-91)
(126,20)
(61,-27)
(-8,-77)
(-59,-114)
(-4,-74)
(146,35)
(-11,-79)
(-131,-166)
(138,30)
(87,-7)
(54,-31)
(-60,-114)
(19,-56)
(31,-47)
(177,60)
(91,-3)
(13,-60)
(-62,-115)
(-17,-82)
(17,-57)
(85,-7)
(53,-30)
(54,-29)
(168,55)
(-48,-104)
(139,34)
(-59,-112)
(117,18)
(175,61)
(91,-1)
(141,36)
(195,76)
(165,54)
(89,-2)
(174,61)
(178,64)
(-15,-79)
(51,-30)
(136,34)
(93,2)
(105,11)
(-75,-123)
(172,61)
(137,35)
(111,16)
(199,82)
(113,18)
(42,-35)
(71,-13)
(-68,-117)
(-4,-69)
(164,57)
(92,3)
(-160,-186)
(40,-36)
(-44,-99)
(161,55)
(41,-35)
(-19,-80)
(86,-1)
(62,-19)
(-99,-140)
(2,-64)
(160,55)
(173,65)
(11,-57)
(157,53)
(129,32)
(28,-44)
(187,76)
(181,72)
(173,66)
(79,-5)
(145,45)
(-56,-107)
(199,86)
(-59,-109)
(41,-33)
(-129,-162)
(109,19)
(164,61)
(98,11)
(132,37)
(-2,-65)
(137,41)
(74,-7)
(96,10)
(177,72)
(152,53)
(199,89)
(191,83)
(-42,-95)
(39,-33)
(194,86)
(83,1)
(36,-35)
(15,-51)
(-83,-126)
(180,76)
(95,11)
(78,-2)
(74,-5)
(-99,-138)
(49,-24)
(-64,-111)
(119,30)
(163,64)
(63,-13)
(120,31)
(-94,-134)
(68,-9)
(139,46)
(179,77)
(-67,-113)
(-49,-99)
(124,35)
(-4,-64)
(-57,-105)
(107,22)
(-17,-74)
(147,53)
(174,74)
(112,26)
(81,2)
(130,40)
(170,71)
(157,61)
(-56,-104)
(-78,-121)
(-100,-138)
(-10,-68)
(40,-29)
(76,-1)
(130,41)
(59,-14)
(42,-27)
(197,94)
(-2,-61)
(167,71)
(-11,-68)
(187,87)
(-33,-85)
(-42,-92)
(129,42)
(-45,-94)
(187,88)
(-40,-90)
(146,56)
(-119,-152)
(137,49)
(105,24)
(175,79)
(-156,-181)
(186,88)
(197,97)
(198,98)
(85,9)
(5,-54)
(194,95)
(86,10)
(72,-1)
(134,48)
(-174,-195)
(179,84)
(195,97)
(66,-5)
(-39,-88)
(149,61)
(-130,-160)
(6,-52)
(-144,-171)
(128,45)
(143,57)
(3,-54)
(101,24)
(136,52)
(14,-45)
(186,92)
(103,26)
(188,94)
(198,102)
(-103,-138)
(66,-3)
(-53,-98)
(62,-6)
(-22,-73)
(-1,-56)
(141,58)
(-20,-71)
(188,96)
(139,57)
(-59,-102)
(130,50)
(-28,-77)
(105,30)
(198,105)
(116,39)
(92,20)
(160,75)
(36,-25)
(129,50)
(172,85)
(6,-49)
(152,69)
(127,49)
(81,12)
(57,-7)
(147,66)
(31,-28)
(42,-19)
(48,-14)
(158,76)
(89,20)
(79,12)
(160,78)
(26,-31)
(21,-35)
(5,-48)
(-136,-163)
(179,94)
(-5,-56)
(166,84)
(-151,-175)
(150,72)
(191,106)
(46,-13)
(192,107)
(69,6)
(-150,-174)
(20,-34)
(83,18)
(-70,-108)
(101,33)
(141,66)
(16,-37)
(148,72)
(-12,-60)
(114,44)
(-109,-140)
(63,2)
(-17,-64)
(144,69)
(41,-16)
(71,9)
(48,-10)
(181,100)
(-73,-110)
(-72,-109)
(16,-36)
(-19,-65)
(-83,-118)
(189,108)
(-147,-171)
(-70,-107)
(55,-3)
(150,76)
(186,106)
(196,115)
(17,-34)
(150,77)
(-37,-79)
(152,79)
(-5,-52)
(56,-1)
(197,117)
(-102,-133)
(155,82)
(181,104)
(-83,-117)
(114,48)
(-95,-127)
(59,2)
(195,116)
(-138,-163)
(121,54)
(29,-23)
(17,-33)
(98,35)
(136,67)
(43,-11)
(114,49)
(192,115)
(3,-44)
(155,84)
(36,-16)
(81,22)
(-52,-90)
(84,25)
(162,91)
(145,77)
(74,17)
(101,40)
(43,-9)
(30,-20)
(194,119)
(168,97)
(162,92)
(110,48)
(33,-17)
(113,51)
(-39,-78)
(-105,-134)
(96,37)
(-11,-54)
(117,55)
(145,79)
(142,77)
(183,112)
(-130,-155)
(-95,-125)
(106,47)
(157,91)
(189,119)
